Order_ID,Order_Timestamp,Agent_Name,Rating,Delivery_Time_Minutes,Location,Order_Type,Customer_Feedback_Type,Price_Range,Discount_Applied,Product_Availability,Customer_Service_Rating,Order_Accuracy
49a34e05-ce6a-4feb-aacb-e4739f3c019f,2025-02-24 00:14:10,Swiggy Instamart,3,60,Pune,Food,Negative,High,Yes,In Stock,1,Correct
eafb45a8-c3cc-44c1-bc3d-7c0e5b3108e0,2025-02-24 01:03:45,Blinkit,5,18,Pune,Grocery,Positive,Medium,No,In Stock,4,Correct
586cab69-e1e4-4e3e-8e71-3c64492ea52b,2025-02-24 01:20:53,Blinkit,4,84,Chennai,Grocery,Positive,High,Yes,In Stock,1,Correct
0f237273-0845-4e17-bce6-d72eae1a6f0e,2025-02-24 01:21:50,JioMart,1,20,Delhi,Grocery,Positive,High,No,Out of Stock,1,Correct
a863cd38-d545-48c6-a0f1-ad3d44e85788,2025-02-24 01:25:39,JioMart,1,77,Mumbai,Food,Positive,Low,No,In Stock,2,Correct
e0e5dd73-b682-4eda-99bc-2018b0d8d43e,2025-02-24 02:02:41,JioMart,4,34,Delhi,Grocery,Neutral,Low,Yes,In Stock,2,Correct
c12f865a-fb41-4212-b9d2-2727d8a5c330,2025-02-24 02:14:53,Blinkit,5,27,Bangalore,Grocery,Neutral,Medium,Yes,In Stock,4,Correct
3be23894-7850-4b61-81b0-6ebe2295c921,2025-02-24 02:51:01,Blinkit,3,66,Mumbai,Grocery,Positive,Medium,Yes,In Stock,3,Correct
aef177ce-43e5-4b9b-9e9b-b5e9af83bdff,2025-02-24 03:58:37,JioMart,2,36,Pune,Food,Negative,Medium,No,In Stock,4,Correct
be760e56-b4f8-4f3c-8719-6f2c725eb9ad,2025-02-24 04:34:07,JioMart,2,58,Delhi,Grocery,Positive,High,Yes,In Stock,5,Correct
e0e234d1-f3a6-44b1-bf30-23ecccb58b3f,2025-02-24 04:40:31,Blinkit,3,54,Delhi,Grocery,Positive,Low,No,In Stock,1,Correct
176db534-9c7a-4a40-97d3-64912b10e7bd,2025-02-24 04:54:10,Blinkit,4,32,Delhi,Food,Neutral,High,No,In Stock,4,Correct
abb97171-0c5d-48e3-b103-ff32974b1d3b,2025-02-24 05:00:21,JioMart,3,43,Hyderabad,Essentials,Neutral,Medium,Yes,In Stock,2,Correct
e7fa8854-4516-4d37-bf2d-0232e98f3fc7,2025-02-24 06:02:14,Blinkit,3,65,Mumbai,Food,Neutral,Medium,No,In Stock,2,Correct
1a02aad9-08de-4954-99c6-1c37c65f1f81,2025-02-24 06:37:53,JioMart,2,22,Bangalore,Food,Positive,High,No,In Stock,2,Correct
c110705f-de7c-4d97-adfc-6027338c726d,2025-02-24 06:52:14,JioMart,2,35,Delhi,Grocery,Neutral,High,Yes,In Stock,1,Correct
d26e79dc-e8e5-4a11-a9b2-92a33057ced3,2025-02-24 06:58:05,Blinkit,1,31,Hyderabad,Food,Neutral,High,Yes,Out of Stock,2,Correct
f2989996-e587-48bd-a747-cdfbb913338d,2025-02-24 07:47:50,JioMart,1,19,Delhi,Food,Neutral,Medium,No,In Stock,1,Correct
d3c456c7-a2d8-4b94-8cb4-aad53697bf84,2025-02-24 08:13:23,Swiggy Instamart,2,59,Hyderabad,Food,Negative,High,No,In Stock,3,Correct
03bcb635-5190-4219-9c5f-30c2fa9b3bba,2025-02-24 10:28:17,Swiggy Instamart,3,24,Delhi,Food,Negative,Medium,No,In Stock,2,Correct
233edcce-c4e5-4d0c-9d87-7ed135c7d81b,2025-02-24 13:00:29,Swiggy Instamart,4,20,Pune,Essentials,Positive,High,Yes,Out of Stock,4,Correct
b767b81a-35c7-4cc5-ad69-27d0abff0f00,2025-02-24 13:12:28,Zepto,4,76,Mumbai,Food,Positive,Low,Yes,In Stock,3,Correct
0a0bbfb8-40f5-4576-920f-9a1303f9c555,2025-02-24 14:01:10,Swiggy Instamart,5,22,Pune,Food,Positive,High,Yes,In Stock,2,Correct
dfd20a4d-c99e-4af8-a409-2995ba93b0eb,2025-02-24 14:04:29,Zepto,2,45,Chennai,Grocery,Positive,Medium,Yes,In Stock,3,Correct
740109b8-824e-4ef9-a12d-30a63d81577a,2025-02-24 14:08:18,Blinkit,3,35,Delhi,Grocery,Positive,Medium,Yes,In Stock,4,Correct
e2a9f7fa-aad5-4c23-915f-61adaa466312,2025-02-24 14:52:56,JioMart,1,74,Hyderabad,Grocery,Positive,High,No,In Stock,5,Correct
f60ce06b-a69c-43ab-97ab-8e9fcc46f062,2025-02-24 16:00:29,JioMart,3,80,Pune,Essentials,Positive,High,Yes,Out of Stock,4,Correct
b1e1d843-8db3-404e-8b62-279f394cd891,2025-02-24 16:14:02,JioMart,3,42,Mumbai,Food,Positive,High,Yes,In Stock,4,Correct
d7f1f0f9-33b6-40fd-8ea0-fd39d1226f64,2025-02-24 17:00:44,Swiggy Instamart,1,50,Delhi,Food,Positive,Low,No,In Stock,1,Correct
35d3dbd5-7484-418a-988e-b5dbaa01886a,2025-02-24 17:52:21,Swiggy Instamart,3,23,Delhi,Grocery,Positive,High,No,In Stock,2,Correct
ff228e59-62ac-4214-b6e6-1ea12f16a0e7,2025-02-24 18:31:48,Blinkit,2,60,Delhi,Essentials,Positive,Low,Yes,In Stock,1,Correct
34752f73-5624-4b6a-a5d4-75f07deb249f,2025-02-24 18:53:09,JioMart,4,18,Bangalore,Food,Positive,Low,Yes,In Stock,1,Correct
164430d4-2582-4ac7-a55c-5ea11b65091d,2025-02-24 20:30:13,Swiggy Instamart,2,30,Delhi,Grocery,Positive,Low,Yes,Out of Stock,3,Correct
58034410-2aac-4568-970c-8c6acb544dd5,2025-02-24 21:39:19,Blinkit,3,87,Hyderabad,Essentials,Positive,High,Yes,In Stock,5,Correct
9d9fe9e0-f6cb-442a-9228-337cb6f6348d,2025-02-24 21:46:39,Zepto,3,38,Bangalore,Food,Neutral,Low,No,In Stock,4,Correct
b9f921d0-8809-43de-bf16-5627db243c9e,2025-02-24 21:53:25,Blinkit,5,78,Chennai,Grocery,Positive,High,Yes,In Stock,5,Correct
08387eaa-6875-496b-946a-673217a87376,2025-02-24 23:59:29,Zepto,4,78,Mumbai,Essentials,Positive,Low,Yes,In Stock,2,Correct
c98e5da5-95c7-4694-919a-8e4bca9ed55c,2025-02-25 00:06:38,Zepto,2,80,Bangalore,Essentials,Positive,Medium,No,In Stock,2,Correct
1eb3ae32-952c-49a5-ba9d-901e6933e28e,2025-02-25 00:18:48,JioMart,2,27,Hyderabad,Grocery,Negative,Low,No,In Stock,3,Correct
0d3941d6-92c8-4932-8444-8b4438c8bdb8,2025-02-25 00:54:47,Swiggy Instamart,5,34,Pune,Grocery,Positive,High,No,In Stock,3,Correct
86625540-26c1-4876-87c8-0137a1702990,2025-02-25 01:04:19,JioMart,1,12,Hyderabad,Food,Negative,Low,Yes,Out of Stock,4,Correct
c3673bcc-fa67-4da6-a7b0-9b1e7ab00e2a,2025-02-25 01:04:57,JioMart,2,83,Delhi,Grocery,Negative,Low,No,Out of Stock,1,Correct
2170aed5-468a-4307-91c5-a7b7607193e4,2025-02-25 01:36:19,Zepto,3,48,Delhi,Grocery,Neutral,High,Yes,In Stock,1,Correct
8a3aa5bd-c0be-4c39-a9c5-5dc11d2b7251,2025-02-25 02:53:21,Blinkit,3,43,Mumbai,Food,Positive,High,No,Out of Stock,5,Correct
10ee942e-83f4-4d3d-af2a-e824ef2b5685,2025-02-25 03:25:53,JioMart,5,53,Chennai,Food,Positive,Medium,No,In Stock,2,Correct
35f1cba5-5b6a-4b6c-8aaa-ace5ba8b89cd,2025-02-25 03:56:51,Swiggy Instamart,3,33,Chennai,Food,Positive,Medium,No,In Stock,3,Correct
716d76ba-71f7-4684-b7bf-e575434fd180,2025-02-25 04:06:13,Blinkit,4,12,Mumbai,Food,Positive,High,Yes,In Stock,2,Correct
5a2a96e0-ff2a-4f02-9bb1-2de793057e86,2025-02-25 04:26:18,Zepto,4,50,Bangalore,Grocery,Positive,High,Yes,In Stock,3,Correct
361ae183-558e-439d-a5f4-79dc1af5126c,2025-02-25 05:09:30,Zepto,4,16,Mumbai,Essentials,Positive,Medium,Yes,In Stock,3,Correct
6f8a4c23-3572-4601-b283-7d5453b0aafa,2025-02-25 05:32:52,Swiggy Instamart,2,42,Pune,Food,Positive,Medium,No,Out of Stock,3,Correct
aa7dc584-187a-4faa-96fd-764c0022df85,2025-02-25 05:36:10,Zepto,2,47,Delhi,Food,Positive,Medium,Yes,In Stock,4,Correct
346daba9-aeb7-4c0e-919f-34558b98ea2a,2025-02-25 07:04:50,Swiggy Instamart,2,82,Delhi,Grocery,Neutral,High,No,In Stock,5,Correct
b461893e-e69d-442a-8be1-bfa037038070,2025-02-25 07:17:52,Zepto,4,43,Delhi,Essentials,Positive,Medium,Yes,In Stock,4,Correct
58cd0489-311a-42fb-a2c5-dd6e6b4818cd,2025-02-25 07:32:11,Blinkit,3,69,Hyderabad,Food,Neutral,Medium,No,In Stock,2,Correct
c2624a0f-1f1a-4772-baca-80acf073ffc2,2025-02-25 08:50:29,Swiggy Instamart,4,71,Hyderabad,Essentials,Positive,High,Yes,In Stock,5,Correct
2822f352-3b04-49ed-bc09-5b6b42a91a8d,2025-02-25 09:11:12,JioMart,3,80,Mumbai,Grocery,Negative,Medium,Yes,In Stock,5,Incorrect
c43b3136-106c-467f-8553-67b84cf8b39f,2025-02-25 09:41:41,Blinkit,2,50,Mumbai,Essentials,Positive,Medium,Yes,In Stock,1,Incorrect
bb172c9a-6acc-4acf-a62d-8ce30256da4c,2025-02-25 10:06:50,Blinkit,3,63,Bangalore,Essentials,Neutral,High,No,In Stock,4,Correct
be4d185f-5f2f-438d-b295-4debc080874f,2025-02-25 10:22:15,Blinkit,4,15,Chennai,Food,Neutral,Low,No,In Stock,2,Correct
459a9ebe-be59-4d58-850f-f422e6548513,2025-02-25 10:25:48,Swiggy Instamart,2,54,Mumbai,Essentials,Positive,Low,No,In Stock,4,Correct
29993391-d6c2-47fa-9c49-cae57040c4f4,2025-02-25 11:03:05,Zepto,1,83,Mumbai,Grocery,Negative,Medium,No,In Stock,5,Correct
3d7bd99c-05a0-4d18-b008-41724041103b,2025-02-25 11:48:15,Swiggy Instamart,5,62,Chennai,Grocery,Neutral,Medium,No,In Stock,4,Correct
236194fe-6ff7-4371-8256-3388dfa5a8ea,2025-02-25 13:10:51,JioMart,1,85,Pune,Food,Positive,High,Yes,In Stock,1,Correct
7d3661ac-6007-4b05-b2d8-6aa7daf379a0,2025-02-25 13:43:27,Swiggy Instamart,1,86,Bangalore,Food,Negative,Medium,Yes,Out of Stock,1,Correct
f6f09721-5e72-4ad9-a585-08d1c9202c0a,2025-02-25 14:20:30,Zepto,1,88,Chennai,Grocery,Positive,Medium,No,In Stock,3,Incorrect
d3e43190-7f19-4dce-b99b-44083bb68feb,2025-02-25 14:28:55,JioMart,5,82,Delhi,Food,Neutral,High,No,In Stock,3,Correct
8bd58415-da26-48af-b319-37fb26c0598a,2025-02-25 15:46:32,Blinkit,2,61,Chennai,Essentials,Positive,Medium,Yes,In Stock,3,Correct
c73047ba-9848-40f8-ac34-8ea6126b7618,2025-02-25 15:49:53,Swiggy Instamart,5,44,Mumbai,Essentials,Neutral,Low,Yes,In Stock,3,Correct
28e4b3fd-6ac6-45f4-a4da-f583ec354bf5,2025-02-25 16:58:06,Swiggy Instamart,5,65,Hyderabad,Grocery,Neutral,Medium,Yes,In Stock,4,Correct
23937e97-1bca-46b0-ad6c-5034d45526fe,2025-02-25 19:07:03,Swiggy Instamart,2,35,Hyderabad,Essentials,Neutral,Medium,No,In Stock,1,Correct
fd40b077-4f1d-49d4-8bb6-b1d7482b20f7,2025-02-25 20:15:19,Blinkit,4,90,Bangalore,Essentials,Neutral,High,Yes,In Stock,5,Correct
d661c7c7-e014-4886-9797-473aa333a35d,2025-02-25 20:28:30,Blinkit,2,31,Mumbai,Essentials,Positive,Low,No,In Stock,5,Correct
ce85e627-ae09-4f0f-a19d-e14708c99be0,2025-02-25 21:26:54,Blinkit,1,27,Hyderabad,Essentials,Negative,Medium,Yes,Out of Stock,4,Correct
0459da04-e1d2-4831-8063-79b38343f640,2025-02-25 21:56:37,JioMart,1,62,Bangalore,Food,Positive,Low,No,In Stock,3,Correct
f58feaf8-fd18-4ecd-ad61-dee2a490af89,2025-02-25 22:06:58,Swiggy Instamart,3,42,Mumbai,Grocery,Positive,Low,Yes,In Stock,5,Correct
010a1571-32ac-4e96-bc96-a0cfe9e15862,2025-02-25 22:15:13,Swiggy Instamart,3,66,Chennai,Essentials,Positive,Low,No,In Stock,5,Correct
87a1c66b-eff3-456b-abc2-0a034740e895,2025-02-25 22:19:37,Swiggy Instamart,2,17,Bangalore,Essentials,Negative,High,Yes,In Stock,4,Correct
29235f94-0300-4391-8dab-d278c49173b8,2025-02-25 22:32:58,Zepto,4,27,Chennai,Grocery,Negative,Medium,Yes,In Stock,4,Correct
ff422b60-03c4-4cb7-8594-c79f45594244,2025-02-25 23:47:13,Swiggy Instamart,2,54,Delhi,Food,Positive,Medium,No,In Stock,4,Correct
031b0da3-849b-4e68-9de7-1c606bc0323d,2025-02-26 00:54:09,Blinkit,1,63,Chennai,Food,Positive,Medium,No,In Stock,2,Correct
6b2a7441-57bb-4856-83ed-73bc53557d35,2025-02-26 02:27:55,JioMart,1,61,Delhi,Grocery,Positive,High,No,In Stock,5,Correct
f4b8a359-7599-431b-89ef-b5b079bc9860,2025-02-26 02:32:33,JioMart,3,11,Hyderabad,Essentials,Positive,Low,Yes,In Stock,2,Correct
c6dd8d99-0678-475a-aba6-7d5526d54d95,2025-02-26 03:23:12,JioMart,2,73,Chennai,Food,Neutral,Medium,Yes,In Stock,4,Correct
3908d65b-8bf9-4d78-91b3-a7f480719f4f,2025-02-26 04:02:43,Swiggy Instamart,3,28,Hyderabad,Food,Negative,Medium,No,In Stock,4,Correct
70c2f7b0-c48d-48b9-88c7-f1c613469190,2025-02-26 04:50:55,Blinkit,4,55,Hyderabad,Grocery,Positive,Low,Yes,In Stock,3,Correct
2004cb6a-aa39-4f91-93b5-82194c881f17,2025-02-26 06:40:57,Zepto,4,70,Hyderabad,Food,Positive,Medium,Yes,In Stock,2,Correct
018547a6-fef7-4372-9573-a5dbc0965543,2025-02-26 06:42:00,Zepto,1,57,Pune,Grocery,Negative,High,No,In Stock,2,Correct
cafdf296-6aca-4e92-9823-ea14a2b7f597,2025-02-26 06:49:06,Swiggy Instamart,2,87,Delhi,Essentials,Negative,High,No,In Stock,5,Correct
bcec699d-d0ce-4931-9261-21a9e52b39ed,2025-02-26 07:56:17,Blinkit,4,17,Chennai,Essentials,Positive,High,No,Out of Stock,2,Correct
8e3616c4-91dd-4326-b4b1-a35048b4bbd2,2025-02-26 08:36:43,JioMart,5,77,Chennai,Food,Positive,High,Yes,In Stock,3,Correct
bbf1c715-0a1a-4acc-b79f-6c8a03abced1,2025-02-26 09:22:46,Blinkit,4,23,Mumbai,Grocery,Positive,Medium,Yes,In Stock,1,Correct
87a1f210-539d-4f75-b833-221ea2a79708,2025-02-26 09:33:25,JioMart,4,37,Delhi,Essentials,Neutral,Low,No,In Stock,2,Correct
87d1eaf4-774a-408e-9c47-a1a11c57f3d5,2025-02-26 10:13:52,JioMart,1,44,Bangalore,Essentials,Positive,Low,Yes,In Stock,4,Correct
0e3314c3-dea7-456f-a546-54a230e1adc1,2025-02-26 10:55:02,Blinkit,2,36,Pune,Essentials,Positive,High,No,In Stock,4,Correct
44817614-6411-4d45-8331-4ea60c52811e,2025-02-26 11:55:10,Blinkit,1,50,Bangalore,Grocery,Positive,High,Yes,In Stock,4,Correct
2da8b65f-a369-4dcf-8fae-107c4fd8c2af,2025-02-26 12:00:25,JioMart,4,45,Mumbai,Food,Negative,High,Yes,Out of Stock,3,Correct
d79e6597-2040-4bb3-959d-553fc19c5463,2025-02-26 13:19:12,JioMart,3,45,Pune,Food,Negative,Low,No,In Stock,3,Correct
145c1b51-cb27-47f5-94ff-0d39ec6cc9da,2025-02-26 15:03:47,Swiggy Instamart,2,40,Mumbai,Essentials,Neutral,Medium,No,Out of Stock,2,Correct
02acf4c8-83ec-4fee-ae9d-04460b3a8c72,2025-02-26 15:06:58,Zepto,3,47,Mumbai,Food,Positive,High,No,In Stock,4,Correct
e3d0d32e-21a3-439e-9f88-995ee09fdbe1,2025-02-26 15:30:09,Blinkit,2,50,Bangalore,Food,Positive,Low,Yes,In Stock,5,Correct
07d58409-af7c-4778-99f5-e9a933e6bc6c,2025-02-26 15:30:55,Swiggy Instamart,4,45,Chennai,Grocery,Neutral,High,No,In Stock,5,Correct
606b862e-b118-45dc-b006-9cf238a7f52d,2025-02-26 16:09:49,Zepto,3,53,Hyderabad,Grocery,Neutral,Low,Yes,In Stock,4,Correct
850d97fd-ba2d-4a74-b93d-67d76b38014f,2025-02-26 16:47:59,Zepto,3,57,Bangalore,Food,Neutral,High,No,In Stock,2,Correct
dfe4fcd7-850e-4ed9-a89e-fdf152dca835,2025-02-26 17:03:26,Swiggy Instamart,5,84,Pune,Essentials,Negative,Low,Yes,In Stock,5,Correct
84e9f045-7bee-4100-9f7c-857319ed765b,2025-02-26 17:24:32,Zepto,5,70,Chennai,Food,Negative,High,No,In Stock,4,Correct
4e220c53-8981-4f28-9ad7-49b7c001299c,2025-02-26 17:31:34,Swiggy Instamart,1,64,Chennai,Essentials,Positive,Medium,No,In Stock,1,Correct
a0be2803-b9b8-401a-b970-14ebe2f529e4,2025-02-26 17:38:55,Zepto,3,13,Pune,Food,Positive,High,Yes,Out of Stock,3,Correct
5affc5d1-685e-44ac-a771-f03f5f111752,2025-02-26 19:02:34,Zepto,5,26,Pune,Grocery,Positive,Low,Yes,In Stock,3,Correct
45a6ad63-ed33-49d7-9d61-3f3c3e962f3d,2025-02-26 19:33:35,Zepto,5,87,Mumbai,Food,Positive,High,Yes,In Stock,4,Correct
285d8959-6533-4c23-8b89-f0da25041fb0,2025-02-26 20:22:23,Zepto,5,46,Delhi,Food,Negative,High,Yes,In Stock,2,Correct
bf1cc16b-9dc8-428c-8795-5b2d18cece50,2025-02-26 20:37:23,Swiggy Instamart,3,13,Pune,Food,Neutral,Low,Yes,In Stock,2,Correct
49bce0ff-14ee-4ab3-abab-1555650608e7,2025-02-26 22:07:45,Blinkit,4,67,Hyderabad,Essentials,Positive,High,No,In Stock,2,Correct
9c8f0998-9438-4cf3-8d82-fe464f709058,2025-02-26 22:10:46,Blinkit,1,17,Pune,Grocery,Neutral,High,Yes,In Stock,2,Correct
e5ee7fe4-9386-444d-929e-321b9b194e95,2025-02-26 22:13:41,JioMart,1,68,Hyderabad,Food,Negative,Low,Yes,In Stock,2,Correct
ad6418fd-940e-4de8-b068-55770f1b8ca5,2025-02-26 22:47:27,Blinkit,3,77,Bangalore,Food,Neutral,Medium,Yes,In Stock,1,Correct
e14dee16-688f-4714-aa9c-68df112043a2,2025-02-26 22:57:57,JioMart,3,63,Chennai,Grocery,Neutral,Low,No,In Stock,2,Correct
c9638fab-58d1-4fb3-b360-eac80259d848,2025-02-26 23:29:26,Swiggy Instamart,3,17,Pune,Essentials,Positive,High,Yes,In Stock,3,Correct
c84ac09c-0606-41eb-997c-ccb91e77b7b7,2025-02-27 00:01:16,Swiggy Instamart,2,41,Mumbai,Grocery,Positive,Medium,Yes,In Stock,3,Correct
138f5942-8ef8-4205-a33c-f2e1ee5b2935,2025-02-27 00:09:56,JioMart,3,56,Hyderabad,Grocery,Neutral,High,Yes,In Stock,1,Correct
17511d24-9600-46c4-a322-9bb35b9a39d1,2025-02-27 01:05:22,Zepto,5,11,Delhi,Food,Positive,Medium,No,Out of Stock,2,Correct
c612e565-807c-40a8-98e2-d3593708ab2f,2025-02-27 01:29:37,Swiggy Instamart,1,66,Mumbai,Grocery,Neutral,Low,No,In Stock,5,Correct
d9714c04-6604-42a4-a362-6c0a3b603d11,2025-02-27 01:46:08,Swiggy Instamart,3,84,Hyderabad,Essentials,Neutral,High,Yes,In Stock,4,Correct
28f18efb-39b2-4597-8aec-d8d6c18c3870,2025-02-27 02:39:58,JioMart,1,54,Delhi,Essentials,Positive,High,No,In Stock,1,Correct
3e3126c7-528b-42bb-a539-6f82e7486e79,2025-02-27 03:02:43,Blinkit,2,36,Chennai,Grocery,Neutral,High,No,In Stock,5,Correct
a0f249f0-1f1a-492a-8c54-f4bf380b3f94,2025-02-27 03:23:26,Blinkit,5,23,Mumbai,Food,Positive,High,No,In Stock,3,Correct
c27f1d86-da2a-4a77-8911-71733ae5589b,2025-02-27 04:44:41,Blinkit,5,29,Mumbai,Food,Positive,Medium,Yes,In Stock,2,Correct
44f3e2d7-5e5e-4785-8857-014533bf642e,2025-02-27 05:07:17,Blinkit,3,88,Delhi,Grocery,Positive,Medium,Yes,In Stock,4,Correct
3262b79f-1812-4869-9693-77f83280852a,2025-02-27 05:17:41,Blinkit,5,78,Chennai,Food,Negative,Low,Yes,In Stock,4,Correct
3e889bb1-b7a9-476d-9f20-fdd0c49584b9,2025-02-27 05:32:15,Blinkit,5,81,Pune,Grocery,Neutral,Low,No,In Stock,4,Correct
0e57bd50-c605-41c8-9ef6-10290787604f,2025-02-27 05:35:59,Blinkit,2,39,Chennai,Grocery,Positive,High,Yes,In Stock,5,Correct
797cf6b1-d929-41ae-99ec-49ba82927ead,2025-02-27 06:11:21,JioMart,3,17,Delhi,Grocery,Negative,Low,No,In Stock,1,Correct
2feb1501-39c4-4ba3-b385-55248bf2d8f3,2025-02-27 06:47:44,Blinkit,5,57,Pune,Grocery,Positive,High,No,In Stock,5,Incorrect
4cd1854a-fce9-4c0d-90b6-9650bf282ae4,2025-02-27 06:54:45,Zepto,1,73,Mumbai,Essentials,Positive,Low,No,In Stock,1,Correct
7576524b-142d-43e2-a6cf-95f14c0ce497,2025-02-27 07:07:51,Zepto,5,64,Chennai,Grocery,Negative,High,Yes,In Stock,3,Incorrect
f3c06a1b-e9cf-462c-8dbe-4740f0747be5,2025-02-27 07:15:11,JioMart,3,19,Delhi,Essentials,Positive,High,No,In Stock,4,Correct
9a7d23a2-af3d-4c55-ac34-5424257d42e5,2025-02-27 08:55:17,JioMart,5,24,Chennai,Essentials,Positive,High,No,In Stock,5,Correct
9342931c-b8f4-4a72-a02f-eea3329f9407,2025-02-27 09:12:16,JioMart,2,67,Chennai,Grocery,Positive,Low,Yes,In Stock,2,Correct
e9e7bdfa-9cc4-47cb-aa36-3a117968f9b6,2025-02-27 10:19:14,JioMart,3,29,Delhi,Grocery,Neutral,Low,No,In Stock,1,Correct
599901bd-e56b-4af5-a401-2e3a179f76db,2025-02-27 12:20:03,JioMart,3,19,Hyderabad,Food,Positive,Medium,No,In Stock,5,Correct
d2571033-a515-4f59-b2b9-bb064ef5bd19,2025-02-27 12:56:16,Blinkit,4,79,Chennai,Essentials,Positive,Medium,No,In Stock,1,Correct
2cf863b3-b1ae-4f61-8919-4eaf6a094313,2025-02-27 17:12:52,Zepto,1,65,Hyderabad,Food,Positive,Low,No,In Stock,4,Correct
56c9a4d0-9329-4bb2-89ef-1dfba398f8ea,2025-02-27 17:43:49,Blinkit,1,23,Delhi,Essentials,Positive,Low,No,In Stock,3,Correct
932d0fc8-d6a2-4da9-81dd-8444812ba813,2025-02-27 18:41:27,JioMart,3,38,Chennai,Essentials,Positive,Medium,Yes,In Stock,5,Correct
4bae5bb9-dc2c-4a42-a2ec-ae3876a62337,2025-02-27 19:04:40,JioMart,3,32,Pune,Essentials,Positive,Medium,Yes,In Stock,2,Correct
2f46997f-eec5-4780-a020-e2e126088ba1,2025-02-27 19:08:21,Swiggy Instamart,1,87,Pune,Essentials,Positive,High,Yes,In Stock,5,Correct
b572a12f-0819-45d2-a061-57dd4597ab0e,2025-02-27 19:38:37,Swiggy Instamart,3,72,Pune,Essentials,Neutral,Low,Yes,In Stock,1,Correct
1b0cb1e8-fe78-4361-b6f6-e7a13f26eba2,2025-02-27 20:05:49,Zepto,4,50,Pune,Grocery,Positive,High,No,In Stock,1,Correct
d04bd1c2-98de-49bd-8138-239c5a99eac2,2025-02-27 20:32:06,Swiggy Instamart,5,71,Pune,Grocery,Neutral,Low,Yes,Out of Stock,5,Correct
262f5b50-eb08-4f7d-a8fd-aeaf0b6028f8,2025-02-27 22:06:10,Zepto,3,87,Mumbai,Food,Negative,Medium,No,In Stock,2,Correct
fe9cb852-f041-4e25-a699-9b49a4b9b8d3,2025-02-27 23:15:24,JioMart,4,17,Bangalore,Grocery,Positive,High,No,In Stock,1,Correct
c63d8e32-26de-4582-871d-ad7a83dab645,2025-02-27 23:21:08,JioMart,5,45,Mumbai,Essentials,Positive,High,No,In Stock,3,Correct
75328e76-7217-4eec-925e-168fde3b9805,2025-02-27 23:53:28,JioMart,2,11,Delhi,Essentials,Negative,Medium,Yes,In Stock,5,Correct
24a5de25-a729-4cc1-b5e9-9876e2f4fa73,2025-02-28 00:36:48,Zepto,2,42,Chennai,Grocery,Positive,Medium,Yes,In Stock,3,Correct
9e497ec2-a4f3-4865-9640-4f23b10c75bb,2025-02-28 01:27:41,JioMart,2,10,Delhi,Food,Neutral,High,No,In Stock,2,Correct
d4e59b79-789c-48e5-acb1-d0bdae6808bc,2025-02-28 01:46:16,Blinkit,5,29,Chennai,Essentials,Positive,Low,Yes,In Stock,2,Correct
ae0dcf6d-4b16-4462-8ea4-171730769f55,2025-02-28 02:23:40,JioMart,2,41,Pune,Food,Positive,High,Yes,In Stock,2,Correct
24eaeaf0-1b82-4a4c-a9b7-06aabb775f41,2025-02-28 02:30:50,Swiggy Instamart,5,43,Chennai,Essentials,Positive,Medium,No,In Stock,1,Correct
7b98e652-5d7f-48a8-b579-a229a274c3c0,2025-02-28 02:57:03,Swiggy Instamart,4,32,Mumbai,Food,Positive,Medium,No,In Stock,3,Correct
0102cccc-f833-4201-8a8b-71db099f9c21,2025-02-28 04:44:26,Blinkit,4,28,Mumbai,Food,Neutral,High,No,In Stock,1,Correct
a6cc9ae8-e968-48f9-b27c-bfe3953ed055,2025-02-28 05:13:29,Swiggy Instamart,3,86,Pune,Food,Negative,Low,Yes,In Stock,5,Correct
0db30f48-5bfa-4309-9fdb-03670cde7621,2025-02-28 05:33:12,JioMart,1,81,Pune,Food,Neutral,Medium,No,In Stock,2,Correct
eae868a3-ee7c-4d8c-8563-639e6a685384,2025-02-28 05:35:03,Zepto,2,12,Chennai,Food,Negative,High,Yes,In Stock,4,Correct
28214fda-9b9e-433d-9fd4-c915cb77e8ff,2025-02-28 06:03:10,Blinkit,2,76,Delhi,Grocery,Neutral,Medium,Yes,In Stock,5,Correct
f7b206fc-1259-43c5-a1bd-e9e176c624ef,2025-02-28 07:45:31,JioMart,1,18,Hyderabad,Grocery,Negative,High,Yes,In Stock,4,Correct
43cafb3e-46d9-4061-a5de-02fd9b52d299,2025-02-28 10:11:23,JioMart,4,13,Pune,Food,Neutral,High,Yes,In Stock,3,Correct
b5a73658-84e2-485e-81a0-3e3b1687a230,2025-02-28 11:02:49,Swiggy Instamart,1,13,Pune,Food,Positive,High,Yes,In Stock,4,Correct
3d60cdc7-5286-49db-b1c9-7c7883840180,2025-02-28 11:28:13,JioMart,4,88,Mumbai,Essentials,Positive,Medium,No,In Stock,2,Incorrect
6c018e92-4c74-494f-a932-249d62fdab85,2025-02-28 11:30:10,JioMart,5,72,Bangalore,Food,Positive,High,No,In Stock,5,Correct
3091b13b-8080-4ff6-8a48-90a9ebd69873,2025-02-28 11:34:02,Blinkit,1,51,Chennai,Grocery,Positive,Low,Yes,In Stock,2,Correct
a0f9d2e6-84a2-4fc6-92da-9abb79add4b8,2025-02-28 12:19:37,JioMart,2,40,Delhi,Essentials,Negative,Medium,Yes,In Stock,4,Correct
